5126	L75126	מְלוּנָה	subs	watching-place
5127	L75127	מִקְשָׁה	subs	cucumber field
5128	L75128	זכה	verb	be clean
5129	L75129	אשׁר	verb	walk straight
5130	L75130	חָמֹוץ	subs	oppressor
5131	L75131	לבן	verb	be white
5132	L75132	סִיג	subs	lead oxide
5133	L75133	סֹבֶא	subs	drink
5134	L75134	מהל	verb	vitiate
5135	L75135	שַׁלְמֹנִים	subs	gifts
5136	L75136	בֹּר	subs	potash
5137	L75137	בָּדִיל	subs	dross of melting
5138	L75138	אַיִל	subs	mighty tree
5139	L75139	חפר	verb	be ashamed
5140	L75140	חָסֹן	adjv	strong
5141	L75141	נִיצֹוץ	subs	spark
5142	L75142	נהר	verb	stream
5143	L75143	מַזְמֵרָה	subs	pruning-knife
5144	L75144	שׂפק	verb	clap hands
5145	L75145	קֵצֶה	subs	end
5146	L75146	שׁחח	verb	bow down
5147	L75147	גַּבְהוּת	subs	haughtiness
5148	L75148	רוּם	subs	height
5149	L75149	גֵּאֶה	adjv	haughty
5150	L75150	שָׁפֵל	adjv	low
5151	L75151	שְׂכִיָּה	subs	ship
5152	L75152	מְחִלָּה	subs	hole
5153	L75153	פֵּרֹות	subs	[uncertain]
5154	L75154	מַשְׁעֵן	subs	support
5155	L75155	מַשְׁעֵנָה	subs	support
5156	L75156	חֶרֶשׁ	subs	[uncertain]
5157	L75157	לַחַשׁ	subs	whispering
5158	L75158	תַּעֲלוּלִים	subs	ill-treatment
5159	L75159	רהב	verb	storm against
5160	L75160	מַכְשֵׁלָה	subs	decay
5161	L75161	הַכָּרָה	subs	expression
5162	L75162	בלע	verb	confuse
5163	L75163	דכא	verb	oppress
5164	L75164	גָּרֹון	subs	throat
5165	L75165	שׂקר	verb	seduce
5166	L75166	טפף	verb	trip
5167	L75167	עכס	verb	fetter
5168	L75168	שׂפח	verb	be scabby
5169	L75169	עֶכֶס	subs	anklet
5170	L75170	שָׁבִיס	subs	headband
5171	L75171	שֵׁר	subs	bracelet
5172	L75172	רְעָלָה	subs	veil
5173	L75173	קִשֻּׁרִים	subs	bands
5174	L75174	מַחֲלָצֹות	subs	robes
5175	L75175	מַעֲטֶפֶת	subs	overtunic
5176	L75176	מִטְפַּחַת	subs	cloak
5177	L75177	גִּלָּיֹון	subs	tablet
5178	L75178	צְנִיפָה	subs	turban
5179	L75179	רְדִיד	subs	wrapper
5180	L75180	מַק	subs	musty smell
5181	L75181	נִקְפָּה	subs	rope
5182	L75182	מִקְשֶׁה	subs	hair setting
5183	L75183	פְּתִיגִיל	subs	garment
5184	L75184	מַחֲגֹרֶת	subs	girding
5185	L75185	כִּי	subs	branding
5186	L75186	יֳפִי	subs	beauty
5187	L75187	אנה	verb	mourn
5188	L75188	דוח	verb	rinse
5189	L75189	חֻפָּה	subs	balcony
5190	L75190	מַחְסֶה	subs	refuge
5191	L75191	מִסְתֹּור	subs	shelter
5192	L75192	זֶרֶם	subs	rain
5193	L75193	עזק	verb	dig
5194	L75194	שֹׂרֵק	subs	grape
5195	L75195	בָּאֻשׁ	subs	rotten berry
5196	L75196	מְשׂוּכָּה	subs	hedge
5197	L75197	מִרְמָס	subs	trampled land
5198	L75198	בָּתָה	subs	[uncertain]
5199	L75199	עדר	verb	weed
5200	L75200	שָׁמִיר	subs	thornbush
5201	L75201	שַׁיִת	subs	weed
5202	L75202	נֶטַע	subs	plantation
5203	L75203	שַׁעֲשׁוּעִים	subs	delight
5204	L75204	מִשְׂפָּח	subs	deviation
5205	L75205	צִחֶה	adjv	parched
5206	L75206	פער	verb	open
5207	L75207	שָׁאֹון	subs	roar
5208	L75208	עָלֵז	adjv	rejoicing
5209	L75209	דֹּבֶר	subs	pasture
5210	L75210	מֵחַ	subs	fatling
5211	L75211	מסך	verb	mix
5212	L75212	חֲשַׁשׁ	subs	dried grass
5213	L75213	סוּחָה	subs	offal
5214	L75214	נום	verb	slumber
5215	L75215	צַר	subs	[uncertain]
5216	L75216	גַּלְגַּל	subs	wheel
5217	L75217	סוּפָה	subs	storm
5218	L75218	שְׁאָגָה	subs	roaring
5219	L75219	נהם	verb	groan
5220	L75220	נְהָמָה	subs	growling
5221	L75221	עֲרִיפִים	subs	drops
5222	L75222	דמה	verb	be silent
5223	L75223	רִצְפָּה	subs	coal
5224	L75224	שׁעע	verb	paste
5225	L75225	שַׁלֶּכֶת	subs	cutting down
5226	L75226	נחה	verb	lean
5227	L75227	שְׁאָר יָשׁוּב	nmpr	Shear-Jashub
5228	L75228	אוּד	subs	log
5229	L75229	קוץ	verb	be asunder
5230	L75230	טָבְאֵל	nmpr	Tabeel
5231	L75231	עמק	verb	be deep
5232	L75232	שְׁאָלָה	subs	[uncertain]
5233	L75233	עִמָּנוּ אֵל	nmpr	Immanuel
5234	L75234	בַּתָּה	subs	gully
5235	L75235	נָקִיק	subs	cleft
5236	L75236	נַעֲצוּץ	subs	thorn-bush
5237	L75237	נַהֲלֹל	subs	watering place
5238	L75238	מַעְדֵּר	subs	hoe
5239	L75239	מַהֵר שָׁלָל חָשׁ בַּז	nmpr	Maher-Shalal-Hash-Baz
5240	L75240	יְבֶרֶכְיָהוּ	nmpr	Jeberekiah
5241	L75241	שִׁלֹחַ	nmpr	Shiloah
5242	L75242	מָשֹׂושׂ	subs	joy
5243	L75243	מֻטָּה	subs	spreading
5244	L75244	חֶזְקָה	subs	strength
5245	L75245	תְּעוּדָה	subs	attestation
5246	L75246	לִמֻּד	subs	disciple
5247	L75247	צפף	verb	whisper
5248	L75248	מְעוּף	subs	darkness
5249	L75249	צוּקָה	subs	distress
5250	L75250	מוּעָף	subs	darkness
5251	L75251	מוּצָק	subs	constraint
5252	L75252	צַלְמָוֶת	subs	darkness
5253	L75253	גיל	verb	rejoice
5254	L75254	סֹבֶל	subs	load
5255	L75255	סְאֹון	subs	boot
5256	L75256	סאן	verb	tramp
5257	L75257	מַאֲכֹלֶת	subs	food
5258	L75258	מִשְׂרָה	subs	dominion
5259	L75259	מַרְבֶּה	subs	abundance
5260	L75260	סוך	verb	incite
5261	L75261	אַגְמֹון	subs	rush
5262	L75262	חָנֵף	adjv	alienated
5263	L75263	אבך	verb	bear along
5264	L75264	גֵּאוּת	subs	rise
5265	L75265	עתם	verb	[uncertain]
5266	L75266	גזר	verb	eat
5267	L75267	שֹׁואָה	subs	trouble
5268	L75268	אַסִּיר	subs	prisoner
5269	L75269	זַעַם	subs	curse
5270	L75270	שׁלל	verb	plunder
5271	L75271	כַּרְכְּמִישׁ	nmpr	Carchemish
5272	L75272	כַּלְנֹו	nmpr	Calno
5273	L75273	בצע	verb	cut off
5274	L75274	עָתוּד	subs	ready
5275	L75275	שׁשׂה	verb	[uncertain]
5276	L75276	כַּבִּיר	adjv	great
5277	L75277	מַשֹּׂור	subs	saw
5278	L75278	מִשְׁמָן	subs	fatness
5279	L75279	רָזֹון	subs	emaciation
5280	L75280	יְקֹד	subs	burning
5281	L75281	נסס	verb	falter
5282	L75282	שְׁאָר	subs	rest
5283	L75283	מִזְעָר	subs	trifle
5284	L75284	תַּבְלִית	subs	destruction
5285	L75285	חבל	verb	be corrupt
5286	L75286	עַיַּת	nmpr	Aiath
5287	L75287	צהל	verb	cry
5288	L75288	לַיְשָׁה	nmpr	Laishah
5289	L75289	מַדְמֵנָה	nmpr	Madmenah
5290	L75290	גֵּבִים	nmpr	Gebim
5291	L75291	סעף	verb	cut off
5292	L75292	פֻּארָה	subs	bough
5293	L75293	מַעֲרָצָה	subs	terror
5294	L75294	נקף	verb	strike
5295	L75295	חֹטֶר	subs	shoot
5296	L75296	גֶּזַע	subs	stump
5297	L75297	נֵצֶר	subs	shoot
5298	L75298	מִשְׁמָע	subs	rumour
5299	L75299	נָמֵר	subs	leopard
5300	L75300	שׁעע	verb	take delight
5301	L75301	חֻר	subs	hiding-place
5302	L75302	מְאוּרָה	subs	young one
5303	L75303	צִפְעֹנִי	subs	viper
5304	L75304	הדה	verb	put
5305	L75305	פַּתְרֹוס	nmpr	Upper Egypt
5306	L75306	מִשְׁלֹוחַ	subs	sending
5307	L75307	בַּעְיָם	subs	[uncertain]
5308	L75308	שָׂשֹׂון	subs	rejoicing
5309	L75309	שׁפה	verb	sweep bare
5310	L75310	עַלִּיז	adjv	rejoicing
5311	L75311	ילל	verb	howl
5312	L75312	שֹׁד	subs	violence
5313	L75313	חֵבֶל	subs	labour pains
5314	L75314	אַכְזָרִי	adjv	cruel
5315	L75315	כְּסִיל	subs	orion
5316	L75316	הלל	verb	light
5317	L75317	זֵד	adjv	insolent
5318	L75318	עָרִיץ	adjv	ruthless
5319	L75319	פַּז	subs	topaz
5320	L75320	כֶּתֶם	subs	gold
5321	L75321	עֲרָבִי	adjv	Arab
5322	L75322	צִי	subs	demon
5323	L75323	אֹחַ	subs	eagle owl
5324	L75324	רקד	verb	skip
5325	L75325	אִי	subs	islander
5326	L75326	תַּן	subs	jackal
5327	L75327	עֹנֶג	subs	delight
5328	L75328	עֹצֶב	subs	pain
5329	L75329	רֹגֶז	subs	excitement
5330	L75330	מַדְהֵבָה	subs	[uncertain]
5331	L75331	סָרָה	subs	ceasing
5332	L75332	מֻרְדָּף	subs	[uncertain]
5333	L75333	פצח	verb	be serene
5334	L75334	רְפָאִים	subs	ghosts
5335	L75335	הֶמְיָה	subs	sound
5336	L75336	יצע	verb	spread out
5337	L75337	תֹּולֵעָה	subs	maggot
5338	L75338	הֵילֵל	subs	morning-star
5339	L75339	שׁגח	verb	gaze
5340	L75340	טען	verb	pierce
5341	L75341	בוס	verb	tread down
5342	L75342	מַטְבֵּחַ	subs	slaughtering place
5343	L75343	בַּל	nega	not
5344	L75344	מֹורָשׁ	subs	possession
5345	L75345	קִפֹּד	subs	hedgehog
5346	L75346	טאטא	verb	sweep
5347	L75347	מַטְאֲטֵא	subs	broom
5348	L75348	צֶפַע	subs	serpent
5349	L75349	בדד	verb	be alone
5350	L75350	מֹועָד	subs	place of assemblage
5351	L75351	קִיר מֹואָב	nmpr	Kir in Moab
5352	L75352	יַהַץ	nmpr	Jahaz
5353	L75353	ירע	verb	quiver
5354	L75354	עֶגְלַת שְׁלִשִׁיָּה	nmpr	Eglath Shelishiyah
5355	L75355	לוּחִית	nmpr	Luhith
5356	L75356	חֹרֹונָיִם	nmpr	Horonaim
5357	L75357	נִמְרִים	nmpr	Nimrim
5358	L75358	מְשַׁמָּה	subs	devastation
5359	L75359	יִתְרָה	subs	remainder
5360	L75360	אֶגְלַיִם	nmpr	Eglaim
5361	L75361	יְלָלָה	subs	howling
5362	L75362	בְּאֵר אֵילִים	nmpr	Beer Elim
5363	L75363	דִּימֹון	nmpr	Dimon
5364	L75364	פְּלִילָה	subs	decision
5365	L75365	מֵץ	subs	[uncertain]
5366	L75366	מָהִיר	adjv	quick
5367	L75367	גֵּא	adjv	haughty
5368	L75368	בַּד	subs	idle talk
5369	L75369	נָכָא	adjv	smitten
5370	L75370	שָׂרֹק	adjv	bright red
5371	L75371	שְׁלֻחֹות	subs	shoots
5372	L75372	רוה	verb	drink
5373	L75373	הֵידָד	subs	shouting
5374	L75374	גִּיל	subs	rejoicing
5375	L75375	קִיר חֶרֶשׂ	nmpr	Kir Hareseth
5376	L75376	מְעִי	subs	[uncertain]
5377	L75377	מַפָּלָה	subs	decay
5378	L75378	רזה	verb	diminish
5379	L75379	נֹקֶף	subs	strike
5380	L75380	גַּרְגַּר	subs	olive
5381	L75381	אָמִיר	subs	branch
5382	L75382	סָעִיף	subs	bough
5383	L75383	חֹרֶשׁ	subs	wood
5384	L75384	נַעֲמָנִים	subs	pleasant places
5385	L75385	שׂוג	verb	[uncertain]
5386	L75386	כְּאֵב	subs	pain
5387	L75387	אָנוּשׁ	adjv	incurable
5388	L75388	שׁאה	verb	roar
5389	L75389	מֹץ	subs	chaff
5390	L75390	גַּלְגַּל	subs	wheel
5391	L75391	בַּלָּהָה	subs	terror
5392	L75392	צִיר	subs	messenger
5393	L75393	קַו	subs	[uncertain]
5394	L75394	מְבוּסָה	subs	subjugation
5395	L75395	בזא	verb	wash away
5396	L75396	צַח	adjv	clear
5397	L75397	בֹּסֶר	subs	grape
5398	L75398	נִצָּה	subs	blossom
5399	L75399	זַלְזַלִּים	subs	sprigs
5400	L75400	נְטִישֹׁות	subs	shoots
5401	L75401	תזז	verb	strike
5402	L75402	יבל	verb	bring
5403	L75403	שַׁי	subs	gift
5404	L75404	בקק	verb	lay waste
5405	L75405	אִטִּים	subs	charmers
5406	L75406	נשׁת	verb	dry
5407	L75407	זנח	verb	stink
5408	L75408	קמל	verb	be lousy
5409	L75409	עָרָה	subs	rush
5410	L75410	מִזְרָע	subs	seed-land
5411	L75411	דַּיָּג	subs	fisher
5412	L75412	חַכָּה	subs	fish-hook
5413	L75413	מִכְמֶרֶת	subs	net
5414	L75414	שָׂרִיק	adjv	carded
5415	L75415	חֹורָי	subs	[uncertain]
5416	L75416	שָׁתֹת	subs	[uncertain]
5417	L75417	שֶׂכֶר	subs	hire
5418	L75418	אָגֵם	adjv	grieved
5419	L75419	אֱוִיל	adjv	foolish
5420	L75420	בער	verb	be stupid
5421	L75421	נֹף	nmpr	Memphis
5422	L75422	עִוְעִים	subs	wavering
5423	L75423	קִיא	subs	vomit
5424	L75424	חָגָּא	subs	shame
5425	L75425	הֶרֶס	subs	destruction
5426	L75426	סַרְגֹון	nmpr	Sargon
5427	L75427	חֲשׂוּפַי	subs	[uncertain]
5428	L75428	מַבָּט	subs	hope
5429	L75429	חָזוּת	subs	vision
5430	L75430	אֲנָחָה	subs	sigh
5431	L75431	חַלְחָלָה	subs	anguish
5432	L75432	פַּלָּצוּת	subs	shuddering
5433	L75433	צָפִית	subs	seat order
5434	L75434	מְדֻשָׁה	subs	trample
5435	L75435	בעה	verb	inquire
5436	L75436	עֲרַב	nmpr	Arabs
5437	L75437	דְּדָנִי	adjv	Dedanites
5438	L75438	כֹּבֶד	subs	heaviness
5439	L75439	תְּשֻׁאָה	subs	shouting
5440	L75440	מְבוּכָה	subs	confusion
5441	L75441	קרר	verb	be cool
5442	L75442	שֹׁועַ	nmpr	Shoa
5443	L75443	אַשְׁפָּה	subs	quiver
5444	L75444	בָּקִיעַ	subs	breach
5445	L75445	מִקְוָה	subs	reservoir
5446	L75446	טַלְטֵלָה	subs	hurling
5447	L75447	עטה	verb	grasp
5448	L75448	צְנֵפָה	subs	winding
5449	L75449	דּוּר	subs	circle
5450	L75450	קָלֹון	subs	dishonour
5451	L75451	צֶאֱצָאִים	subs	offspring
5452	L75452	צְפִיעָה	subs	leaf
5453	L75453	סַחַר	subs	gain
5454	L75454	קַדְמָה	subs	beginning
5455	L75455	כִּנְעָנִי	subs	tradesman
5456	L75456	מֵזַח	subs	shipyard
5457	L75457	מָעֹזֶן	subs	[uncertain]
5458	L75458	בַּחוּן	subs	[uncertain]
5459	L75459	ערר	verb	strip
5460	L75460	חסן	verb	store
5461	L75461	שִׂבְעָה	subs	satiety
5462	L75462	עָתִיק	adjv	choice
5463	L75463	בלק	verb	waste
5464	L75464	חרה	verb	diminish
5465	L75465	צְוָחָה	subs	cry
5466	L75466	שְׁאִיָּה	subs	desolation
5467	L75467	אוּר	subs	light
5468	L75468	רָזִי	subs	[uncertain]
5469	L75469	בֶּגֶד	subs	treachery
5470	L75470	רעע	verb	break
5471	L75471	פרר	verb	stir
5472	L75472	אֲסֵפָה	subs	[uncertain]
5473	L75473	מַסְגֵּר	subs	dungeon
5474	L75474	לְבָנָה	subs	full moon
5475	L75475	חַמָּה	subs	heat
5476	L75476	אֹמֶן	subs	faithfulness
5477	L75477	צָיֹון	subs	waterless country
5478	L75478	שֶׁמֶר	subs	dregs
5479	L75479	מחה	verb	fill with marrow
5480	L75480	זקק	verb	filter
5481	L75481	מַסֵּכָה	subs	covering
5482	L75482	נסך	verb	interweave
5483	L75483	מַתְבֵּן	subs	straw-heap
5484	L75484	בְּמֹו	prep	in
5485	L75485	מַדְמֵנָה	subs	dung-place
5486	L75486	שׂחה	verb	swim
5487	L75487	אָרְבָּה	subs	[uncertain]
5488	L75488	בָּטוּחַ	subs	confident
5489	L75489	מֵישָׁרִים	subs	uprightness
5490	L75490	מַעְגָּל	subs	course
5491	L75491	פלס	verb	level
5492	L75492	שׁחר	verb	look for
5493	L75493	עול	verb	do wrong
5494	L75494	קָצוּ	subs	end
5495	L75495	לִוְיָתָן	subs	leviathan
5496	L75496	בָּרִחַ	adjv	fleeing
5497	L75497	עֲקַלָּתֹון	adjv	crooked
5498	L75498	חֶמֶד	subs	splendour
5499	L75499	פשׂע	verb	step
5500	L75500	צות	verb	kindle
5501	L75501	שׁרשׁ	verb	root
5502	L75502	הֶרֶג	subs	slaughter
5503	L75503	סאסא	verb	cry
5504	L75504	הגה	verb	expel
5505	L75505	גִּר	subs	chalk
5506	L75506	קָצִיר	subs	bough
5507	L75507	שִׁבֹּלֶת	subs	stream
5508	L75508	שַׂעַר	subs	storm
5509	L75509	צִיצָה	subs	flower
5510	L75510	בִּכּוּרָה	subs	early fig
5511	L75511	צְפִירָה	subs	[uncertain]
5512	L75512	תִּפְאָרָה	subs	splendour
5513	L75513	רֹאֶה	subs	vision
5514	L75514	פוק	verb	totter
5515	L75515	פְּלִילִיָּה	subs	decision
5516	L75516	עַתִּיק	adjv	removed
5517	L75517	צַו	subs	[untranslatable]
5518	L75518	קַו	subs	[uncertain]
5519	L75519	זְעֵיר	subs	little
5520	L75520	לָעֵג	subs	stammering
5521	L75521	מַרְגֵּעָה	subs	resting place
5522	L75522	לָצֹון	subs	boasting
5523	L75523	שֹׁוט	subs	spate
5524	L75524	בֹּחַן	subs	[type of stone]
5525	L75525	יִקְרָה	subs	meeting
5526	L75526	מוּסָד	subs	foundation
5527	L75527	יעה	verb	sweep
5528	L75528	זְוָעָה	subs	trembling
5529	L75529	מַצָּע	subs	couch
5530	L75530	כנס	verb	gather
5531	L75531	פְּרָצִים	nmpr	Perazim
5532	L75532	מֹוסֵר	subs	band
5533	L75533	שׂדד	verb	draw
5534	L75534	קֶצַח	subs	black cumin
5535	L75535	כַּמֹּן	subs	cumin
5536	L75536	שֹׂורָה	subs	[animal]
5537	L75537	סמן	verb	[uncertain]
5538	L75538	חָרוּץ	subs	threshing instrument
5539	L75539	אדשׁ	verb	thresh?
5540	L75540	גִּלְגָּל	subs	wheel
5541	L75541	תּוּשִׁיָּה	subs	effect
5542	L75542	אֲרִיאֵל	nmpr	[part of Jerusalem]
5543	L75543	תַּאֲנִיָּה	subs	mourning
5544	L75544	אֲנִיָּה	subs	mourning
5545	L75545	מְצוּרָה	subs	fortification
5546	L75546	רַעַם	subs	thunder
5547	L75547	צֹבֶה	subs	[uncertain]
5548	L75548	מְצֹודָה	subs	net
5549	L75549	שֹׁוקֵק	adjv	narrow
5550	L75550	עצם	verb	close
5551	L75551	מַחְשָׁךְ	subs	dark place
5552	L75552	הֵפֶךְ	subs	opposite
5553	L75553	אֹפֶל	subs	darkness
5554	L75554	לֵץ	adjv	scorner
5555	L75555	שׁקד	verb	be wakeful
5556	L75556	קושׁ	verb	lay bait
5557	L75557	חור	verb	grow pale
5558	L75558	מַסֵּכָה	subs	alliance
5559	L75559	חָסוּת	subs	refuge
5560	L75560	כְּלִמָּה	subs	insult
5561	L75561	חָנֵס	nmpr	Hanes
5562	L75562	לַיִשׁ	subs	lion
5563	L75563	אֶפְעֶה	subs	snake
5564	L75564	דַּבֶּשֶׁת	subs	hump
5565	L75565	רַהַב	nmpr	[Egypt]
5566	L75566	כֶּחָשׁ	adjv	mendacious
5567	L75567	מַהֲתַלֹּות	subs	deceit
5568	L75568	לוז	verb	turn aside
5569	L75569	מְכִתָּה	subs	crushing
5570	L75570	חתה	verb	rake together
5571	L75571	יָקוּד	subs	fire-place
5572	L75572	חשׂף	verb	strip
5573	L75573	גֶּבֶא	subs	ditch
5574	L75574	שׁוּבָה	subs	coming back
5575	L75575	נַחַת	subs	rest
5576	L75576	בִּטְחָה	subs	confidence
5577	L75577	תֹּרֶן	subs	mast
5578	L75578	כנף	verb	hide
5579	L75579	מֹורֶה	subs	teacher
5580	L75580	צֵא	subs	dirt
5581	L75581	דָּשֵׁן	adjv	fat
5582	L75582	כַּר	subs	pasture
5583	L75583	בְּלִיל	subs	mash
5584	L75584	חָמִיץ	subs	sorrelfodder
5585	L75585	רַחַת	subs	winnowing shovel
5586	L75586	מִזְרֶה	subs	pitch-fork
5587	L75587	פֶּלֶג	subs	division
5588	L75588	יָבָל	subs	water-ditch
5589	L75589	מַחַץ	subs	breaking
5590	L75590	מַשָּׂאָה	subs	lifting up
5591	L75591	הֲנָפָה	subs	swing
5592	L75592	רֶסֶן	subs	bridle
5593	L75593	נַחַת	subs	descent
5594	L75594	זַעַף	subs	rage
5595	L75595	נֶפֶץ	subs	pattering
5596	L75596	מוּסָדָה	subs	foundation
5597	L75597	תָּפְתֶּה	subs	[uncertain]
5598	L75598	מְדוּרָה	subs	pile
5599	L75599	מָגֹור	subs	horror
5600	L75600	מַחֲבֵא	subs	hiding-place
5601	L75601	עִלֵּג	adjv	stammerer
5602	L75602	כִּילַי	subs	[uncertain]
5603	L75603	שֹׁועַ	subs	noble
5604	L75604	חֹנֶף	subs	alienation
5605	L75605	תֹּועָה	subs	confusion
5606	L75606	נְדִיבָה	subs	willingness
5607	L75607	אֹסֶף	subs	gathering
5608	L75608	בַּחַן	subs	watch-tower
5609	L75609	מְעָרָה	subs	barren field
5610	L75610	מִבְטָח	subs	trust
5611	L75611	ברד	verb	hail
5612	L75612	שִׁפְלָה	subs	low state
5613	L75613	נלה	verb	[uncertain]
5614	L75614	רֹומֵמֻת	subs	arising
5615	L75615	מַשָּׁק	subs	rushing
5616	L75616	גֵּבָה	subs	swarm
5617	L75617	שׁקק	verb	rush
5618	L75618	חֹסֶן	subs	store
5619	L75619	אַרְאֵל	subs	[uncertain]
5620	L75620	מִשְׂרְפֹות	subs	burning
5621	L75621	כסח	verb	cut off
5622	L75622	רְעָדָה	subs	trembling
5623	L75623	מֹוקֵד	subs	hearth
5624	L75624	מַעֲשַׁקֹּות	subs	extortions
5625	L75625	יעז	verb	be insolent
5626	L75626	עָמֵק	adjv	unintelligible
5627	L75627	צען	verb	pack up
5628	L75628	שַׁיִט	subs	oar
5629	L75629	בְּאֹשׁ	subs	stench
5630	L75630	שִׁלּוּם	subs	reward
5631	L75631	סִירָה	subs	hook
5632	L75632	קִמֹּושׂ	subs	weed
5633	L75633	לִילִית	subs	night-demon
5634	L75634	קנן	verb	make nest
5635	L75635	קִפֹּוז	subs	[animal]
5636	L75636	דגר	verb	[uncertain]
5637	L75637	צִיָּה	subs	dry country
5638	L75638	חֲבַצֶּלֶת	subs	asphodel
5639	L75639	גִּילָה	subs	rejoicing
5640	L75640	שָׁרָב	subs	heat
5641	L75641	מַבּוּעַ	subs	spring
5642	L75642	רֵבֶץ	subs	resting place
5643	L75643	חָצִיר	subs	reed
5644	L75644	מַסְלוּל	subs	highway
5645	L75645	פָּרִיץ	subs	burglar
5646	L75646	שָׁחִיס	subs	[uncertain]
5647	L75647	דְּמִי	subs	likeness
5648	L75648	חֶדֶל	subs	[uncertain]
5649	L75649	דֹּור	subs	tent camp
5650	L75650	קפד	verb	roll up
5651	L75651	דַּלָּה	subs	thread
5652	L75652	עָגוּר	subs	bulbul-bird
5653	L75653	עָשְׁקָה	subs	oppression
5654	L75654	דדה	verb	[uncertain]
5655	L75655	שַׁחַת	subs	pit
5656	L75656	גֵּו	subs	back
5657	L75657	שׂבר	verb	examine
5658	L75658	נְגִינָה	subs	music
5659	L75659	מרח	verb	rub
5660	L75660	מְרֹדַךְ בַּלְאֲדָן	nmpr	Merodach-Baladan
5661	L75661	כֶּפֶל	subs	double
5662	L75662	עָקֹב	subs	something knobby
5663	L75663	רֶכֶס	subs	rugged ground
5664	L75664	טְלִי	subs	lamb
5665	L75665	שָׁלִישׁ	subs	third part
5666	L75666	פֶּלֶס	subs	indicator
5667	L75667	מַר	subs	drop
5668	L75668	רְתֻקֹות	subs	chains
5669	L75669	סכן	verb	be poor?
5670	L75670	רקב	verb	rot
5671	L75671	חוּג	subs	circle
5672	L75672	דֹּק	subs	something thin
5673	L75673	מתח	verb	spread out
5674	L75674	יעף	verb	be weary
5675	L75675	עָצְמָה	subs	might
5676	L75676	קֹוי	subs	[uncertain]
5677	L75677	אֵבֶר	subs	wing
5678	L75678	חלק	verb	be smooth
5679	L75679	פַּטִּישׁ	subs	hammer
5680	L75680	מַסְמֵר	subs	nail
5681	L75681	אָצִיל	subs	remote part
5682	L75682	מַצֻּת	subs	strife
5683	L75683	פִּיפִיֹּות	adjv	double-edged
5684	L75684	הֲדַס	subs	myrtle
5685	L75685	תִּדְהָר	subs	box tree
5686	L75686	תְּאַשּׁוּר	subs	cypress
5687	L75687	עֲצֻמֹות	subs	arguments
5688	L75688	אָפַע	subs	[uncertain]
5689	L75689	סָגָן	subs	prefect
5690	L75690	נֵסֶךְ	subs	molten image
5691	L75691	צוח	verb	cry
5692	L75692	צרח	verb	cry
5693	L75693	פעה	verb	groan
5694	L75694	נשׁם	verb	pant
5695	L75695	שׁאף	verb	gasp
5696	L75696	מַעֲקַשִּׁים	subs	rugged country
5697	L75697	פחח	verb	be trapped
5698	L75698	עֱזוּז	subs	power
5699	L75699	כוה	verb	burn
5700	L75700	מַעֲרָב	subs	sunset
5701	L75701	עִזּוּז	adjv	powerful
5702	L75702	דעך	verb	be extinguished
5703	L75703	גִּדּוּף	subs	reviling word
5704	L75704	כנה	verb	honour
5705	L75705	ירה	verb	be stupefied
5706	L75706	מַעֲצָד	subs	billhook
5707	L75707	פֶּחָם	subs	charcoal
5708	L75708	שֶׂרֶד	subs	red chalk
5709	L75709	מַקְצֻעָה	subs	wood-scraper
5710	L75710	מְחוּגָה	subs	[uncertain]
5711	L75711	תִּרְזָה	subs	tree
5712	L75712	אֹרֶן	subs	laurel
5713	L75713	נשׂק	verb	kindle
5714	L75714	סגד	verb	prostrate
5715	L75715	הֶאָח	intj	aha
5716	L75716	טחח	verb	be besmeared
5717	L75717	בּוּל	subs	dry wood
5718	L75718	צוּלָה	subs	deep
5719	L75719	כֹּורֶשׁ	nmpr	Cyrus
5720	L75720	הֲדוּרִים	subs	[uncertain]
5721	L75721	מִסְתָּר	subs	hiding-place
5722	L75722	מַעֲרָבָה	subs	[uncertain]
5723	L75723	רעף	verb	trickle
5724	L75724	סְבָאִים	nmpr	Sabeans
5725	L75725	זִקִּים	subs	fetters
5726	L75726	צִיר	subs	[uncertain]
5727	L75727	בֵּל	nmpr	Bel
5728	L75728	קרס	verb	bend down
5729	L75729	נְבֹו	nmpr	Nabu
5730	L75730	נְשׂוּאָה	subs	load
5731	L75731	זול	verb	lavish
5732	L75732	אשׁשׁ	verb	[uncertain]
5733	L75733	צַמָּה	subs	veil
5734	L75734	שֹׁבֶל	subs	train
5735	L75735	דּוּמָם	advb	silently
5736	L75736	עָדִין	adjv	voluptuous
5737	L75737	שְׁכֹול	subs	loss of children
5738	L75738	אַלְמֹן	subs	widowhood
5739	L75739	הֹוָה	subs	disaster
5740	L75740	הבר	verb	divide
5741	L75741	עֹצֶב	subs	idol
5742	L75742	חטם	verb	restrain
5743	L75743	טפח	verb	spread
5744	L75744	גַּל	subs	wave
5745	L75745	מָעָה	subs	grain
5746	L75746	חַד	adjv	sharp
5747	L75747	מַרְעִית	subs	pasturage
5748	L75748	סִינִים	nmpr	Aswan
5749	L75749	עוּל	subs	suckling
5750	L75750	הֲרִיסֻת	subs	ruin
5751	L75751	שִׁכֻּלִים	subs	childlessness
5752	L75752	שָׁכוּל	adjv	bereaved of children
5753	L75753	גַּלְמוּד	adjv	barren
5754	L75754	סוּר	adjv	backsliding
5755	L75755	חֹצֶן	subs	bosom
